"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"Talladega-Sylacauga, AL",0.00104054322803034,0.625760154629474,0.0339449040391024,0.0214626861618911,0.00148318583345786,8.36232490473985e-07,0.000259519154226825,0.00109811400742337,0.314881622590246,6.53031573887437e-05,3.13096626900259e-06
"Tallahassee, FL",0.0010676279673411,2.69009844925827e-06,0.0408842173482689,0.0120539681307085,1.70375563891167e-07,6.10681184722214e-07,0.0510852627853929,0.0011893457212687,0.00281023541043075,0.00316808387244221,0.887737787608949
"Tampa-St. Petersburg-Clearwater, FL",0.0013134571599338,0.00266511083889596,0.00226698152949643,0.0184253741803082,3.53121474216524e-05,0.000214829490670073,0.939796440331813,0.00375968154938885,0.000160318609317757,0.0309410945595894,0.000421399603165171
"Taos, NM",0.952417211339678,9.41326753455482e-06,0.0464512703586773,1.75428014671857e-05,5.43290365118322e-13,0.000366738146903281,0.000394059729599629,0.00011770582261884,3.18924084107226e-05,0.000119630762950893,7.45353616160078e-05
"Terre Haute, IN",3.57752817411901e-05,0.121044286742205,0.00801749928561361,0.102208563035603,0.668141625990104,1.74269608782422e-06,0.0137098085761282,0.063811570905027,0.0224334131704083,2.64644405750412e-05,0.000569249876506044
"Texarkana, TX-AR",0.00057215179077518,0.0394074902355071,0.00559797547897641,0.451740323110158,0.000258786798238473,5.9835201254951e-07,0.0018892795344777,0.0120757319615678,0.488180218030841,1.67913812823368e-05,0.000260653326162929
"The Dalles, OR",0.0118327151048347,0.462916662760843,0.00424098683907566,0.0413858542937006,0.000370540823841027,0.0465760406157041,0.295381021750777,0.136582344558254,0.000362681250667316,0.000304498618607535,4.66533836955801e-05
"The Villages, FL",0.0251612993844166,0.00655397239805506,0.00438028095914324,0.00476798914808765,9.14499318900188e-06,0.000206932140124059,0.119685409156271,0.838992559907956,7.96847698746941e-05,6.76946426584429e-05,9.50325002237402e-05
"Thomaston, GA",0.000167557371722242,0.40324158937263,0.0231047246480313,0.272420762840693,0.0450222062044357,1.37779356866027e-05,0.00988950098464928,0.00198437207805488,0.243251564036631,0.000587745874259853,0.000316198653205761
"Thomasville, GA",0.000511852151348289,0.00825306508919105,0.00849741669867455,0.668898257553591,0.000356896029597674,0.000145530922775918,0.258530992956185,0.00435505152404088,0.0273861563023073,0.00371286992209369,0.0193519108501943
"Tiffin, OH",2.25212903058707e-07,0.00016662119152271,0.00212663035035556,1.73405960449885e-05,0.99257250680517,3.94985203881603e-10,0.000736852885154423,0.00432605359579343,9.24620667604329e-06,5.33844330556823e-06,3.91843180884659e-05
"Tifton, GA",0.00133016675693266,0.0515305366140908,0.00653075207610283,0.672165952138447,0.000925423106831947,6.10865575067838e-07,0.0548501844572338,0.0231480167728675,0.187267564865444,0.00200867963321918,0.000242112713254854
"Toccoa, GA",0.00115299036828836,0.379776699523585,0.00532761491517684,0.362403504873123,0.00581559654769132,8.7671102447653e-05,0.203661141988187,0.0122241337867034,0.023404943071933,0.00606040367884532,8.53001440193738e-05
"Toledo, OH",2.53600371216996e-07,1.18431379853068e-05,0.0557882105205228,9.77129601227396e-05,0.934564278366328,1.16717719019784e-12,0.00132768576685985,0.000628881198905888,0.00096869569710161,0.000730388027993207,0.00588205072264232
"Topeka, KS",0.000910261882504632,0.0290903079196592,0.00453415129833401,0.0200657498895167,0.00206169404455749,9.16125114096294e-05,0.0176418638012373,0.92437083255053,0.000783950951324813,1.63985749243989e-06,0.0004479352934341
"Torrington, CT",0.00340144089535833,0.00234748344030998,0.0264099153003356,2.3600014517014e-05,0.000199229047706869,0.066153737438137,0.880232687204253,0.0151084174702156,1.19720697562638e-07,0.00588716663245909,0.000236202836009848
"Traverse City, MI",7.8252382175821e-05,0.00438730877409831,0.00594117040895646,0.00209652904415271,0.08532067358222,0.000169924658682322,0.784482613992424,0.114625700746767,1.08451329850202e-05,0.000705573550774512,0.00218140772676475
"Trenton, NJ",5.61729625866071e-05,2.4965504689973e-05,0.00838448557590024,0.000587051625915213,0.0011614581636433,3.71017640603017e-08,0.853544472481078,0.0041498819439907,2.01021804157328e-05,0.127933612473302,0.0041377599867142
"Troy, AL",0.000648224757148995,0.000759063793205374,0.0135123101216456,0.146142656859067,7.61757670360051e-06,2.80845786103715e-09,0.00132589956245771,0.00142532637957346,0.834861554142995,0.000302091441754983,0.00101525255699027
"Truckee-Grass Valley, CA",0.0359973853745349,0.000771217121710222,0.00594615909164804,0.00268080880988603,2.26442385046602e-07,0.00526120136594494,0.923762368059133,0.0127556777262457,1.73836341536467e-05,0.0122634662029044,0.000544106171454365
"Tucson, AZ",0.138084244730509,6.04480679287316e-06,0.0495905123793417,0.000128836392855085,5.73381715264098e-10,2.83295076267852e-05,0.283271513697479,0.000387455740302403,1.47816060566743e-05,0.527101918831758,0.00138636173389638
"Tullahoma-Manchester, TN",0.00429949260038228,0.481409730698339,0.00239743815084194,0.262228015933431,0.000709528126313794,0.00182956179275059,0.122905018411634,0.118746478232287,0.0052638407683615,0.00015302882151979,5.78664641391895e-05
"Tulsa, OK",0.0244432088948884,0.0130205679762788,0.00857215690827932,0.241695941551188,2.70499239831651e-05,1.25902882330174e-05,0.395498203780143,0.302416000508991,0.0110216966564386,0.00262719945896949,0.000665384052606388
"Tupelo, MS",0.0681621307296684,0.0740584555181552,0.121639953542642,0.0513773547972284,1.1213034195308e-05,0.00491285966362605,0.00195589157396735,0.644949077690129,0.0291137254390136,3.13667170178059e-07,0.00381902434420478
"Tuscaloosa, AL",0.0015436036437166,0.0183816873311772,0.00319963913541192,0.84752140220063,6.57113562156588e-05,0.000136313899087343,0.0573856208764485,0.0320590630729377,0.0365902601171331,9.75758710060001e-05,0.00301912249623598
"Twin Falls, ID",0.0144053544107488,0.00725725298088307,0.012294332301437,5.5225997778602e-05,4.00749583559451e-07,0.956708940524785,0.00234745610036153,0.00687839827267882,2.47894871041877e-06,1.20384767960342e-06,4.89558653541391e-05
"Tyler, TX",0.000958681854706955,0.027163335170923,0.00351061510605141,0.803181303646441,0.000315725951493096,0.000272966813267429,0.0680887141519204,0.0673267780887001,0.0242849895373747,4.51178868274167e-05,0.00485177179229382
"Ukiah, CA",0.00254222374187364,0.00301057166569577,0.0491577986337879,0.123761027204251,4.40500074541475e-05,0.000153097070128348,0.569058761734076,0.000625259900240567,0.0132216998170819,0.219052602574371,0.0193729076510405
"Union City, TN-KY",0.000138027507866029,0.197200266744471,0.005508603618295,0.58151885035351,0.0298224284614602,4.56988097101112e-06,0.0152133122885805,0.0152773436672184,0.154850328405854,0.000111555319641267,0.000354713752133644
"Urbana, OH",1.88066526122782e-08,2.19571825215136e-05,0.00454147511218151,4.67161954182177e-09,0.995206221483915,1.26308849564735e-11,1.90913166490325e-06,0.000227891524325641,6.98676329610177e-08,4.4958147351432e-08,4.07248708336259e-07
"Utica-Rome, NY",0.000566226727481974,0.171063288760925,0.00234496023771323,0.0980609819981178,0.0147990525568971,0.00293050777049142,0.615736105085443,0.0930614956196419,0.000537976305726248,0.000592199688683903,0.000307205248877926
"Uvalde, TX",0.593658339013652,0.00112367136391622,0.165790623315756,0.000120645313431399,8.16532979405724e-07,6.62032161525161e-10,0.0210084473185778,0.166083636090992,0.000811620716926923,0.051401133682632,1.06598910344098e-06
"Valdosta, GA",0.000405458821776861,0.00318356993668017,0.0262789713130041,0.645643346213265,0.000116318795828289,1.69290593890044e-05,0.0239737890336344,0.00162792004900925,0.23083281440704,0.000623964153262898,0.0672969182171095
"Vallejo-Fairfield, CA",0.00215521045975924,0.00759841948498996,0.00344746714057294,0.00829637390818293,0.000103812335519299,7.54625110795626e-05,0.891565118811564,0.00464030173617805,0.000137406143967047,0.0819192610691688,6.11663990179977e-05
"Valley, AL",0.00687670433786158,0.275491502906557,0.0624542263570329,0.0120956992914916,0.000114773710737545,3.30927867248923e-08,0.000168992763903957,0.00185485829769603,0.640760070357345,0.000182211722203754,9.27162383929722e-07
"Van Wert, OH",5.63187057541193e-07,0.00162509491036922,0.00392751993315218,1.6964467098247e-06,0.989785217170824,3.02713418388535e-09,4.37383081454317e-05,0.0046108638760922,3.85317055415599e-06,1.82030664795978e-07,1.26793929675578e-06
"Vermillion, SD",2.3453982619795e-10,2.61832533580529e-21,0.00998286353347992,4.36074517401303e-17,5.83271123015766e-17,2.16805078630259e-19,4.05961826946114e-12,5.69571961311243e-11,3.10451810022587e-13,9.62959080427462e-12,0.990017136161023
"Vicksburg, MS",0.000239413365576829,0.00397365402605588,0.0283546636833455,0.0629120696264069,6.0413158263184e-05,8.35083709433041e-08,4.56154402020798e-05,0.00430744625467053,0.89806380965077,2.86912301838285e-07,0.00204254437403659
"Victoria, TX",0.018344601307007,0.111481111238854,0.00539141925686613,0.154179279626159,0.000102676386603666,9.83842117295874e-05,0.0705722836103826,0.631487416117049,0.00817291148047034,7.4893350475203e-05,9.50234144026517e-05
"Vidalia, GA",0.00555505453945564,0.0056202192679861,0.0118177788420339,0.718874890522628,4.02930570786962e-06,1.73020081974232e-05,0.0118955643064961,0.0210103904332235,0.218278396389447,5.81010414617245e-05,0.00686827334336289
"Vincennes, IN",0.000276570564323567,0.2243095108974,0.0231943978855998,0.0223288765484166,0.144146764435008,0.00012375363067634,0.00469918156385447,0.575737739924042,0.00440446020967024,5.91071303426656e-07,0.000778153269705573
"Vineland-Bridgeton, NJ",0.00194004436886979,0.632126568996661,0.0292408806563827,0.110867220651192,0.0158256078101776,1.32454744844126e-05,0.118005967824718,0.00491173553857342,0.0463233805058706,0.0407117329346533,3.36152384164937e-05
"Virginia Beach-Norfolk-Newport News, VA-NC",0.000815255130594882,0.00332846192648172,0.00178394016218453,0.00965665152793189,9.39039278068128e-05,0.0105765136957716,0.954723665897326,0.0161140399571328,2.02701424040177e-05,0.00144481403120175,0.00144248360116362
"Visalia-Porterville, CA",0.00157590760144571,2.13268028074747e-07,0.0233674002835772,6.83682631987071e-08,2.09311612376401e-10,7.5431948374202e-13,8.4991480712221e-05,1.61262630681217e-07,1.18703514492919e-05,0.974959324535034,6.2638793972251e-08
"Wabash, IN",0.00027030346387245,0.0780532152042052,0.0502436778258673,0.000462001939405164,0.109928500907121,6.86963886533956e-06,0.000421047141190451,0.760021952877547,0.00051091426433793,7.07519784772415e-08,8.14459856091479e-05
"Waco, TX",0.0018006423037388,0.00442522372231847,0.0122354334274745,0.759954964364749,5.28157570466758e-05,2.10002143953134e-05,0.0305876835430369,0.0634780975302207,0.0961763503793917,4.38070816673457e-05,0.0312239816759604
"Walla Walla, WA",0.00145487327749814,0.00420415415984358,0.0023295101038051,0.0462270860272919,8.55042791480234e-05,0.00533340019584538,0.876123119967174,0.058969059844302,0.000127639629138285,0.000581334171428782,0.00456431834452466
"Wapakoneta, OH",1.4055755533635e-05,0.00835374302118911,0.0177845446638108,2.12164376012699e-06,0.925418287697335,7.99213223849371e-07,0.000957418401198072,0.0474626308314051,9.58130917251615e-07,1.89975221142685e-06,3.54088941483978e-06
"Warner Robins, GA",0.00356447006705448,0.104942739585414,0.00294589610691379,0.262531653552019,0.000180383709087397,0.0312931503443066,0.564044924325016,0.0271165659298182,0.00159847837516934,0.00103474690643083,0.000746991098770296
"Warren, PA",0.00941316951276533,0.859772649544602,0.0294308137427305,0.000472245810119028,0.000642668877352438,0.00830811492838392,0.00118088491731311,0.090594837476393,0.00018082654827378,1.05741423456899e-06,2.73122783295875e-06
"Warrensburg, MO",0.000921982650004784,0.000653576937680126,0.104322348238742,0.00422204502806131,0.000151269496692411,0.00800309130789885,0.0117202846171706,0.159596808730768,0.000263071167552158,6.27297765625004e-07,0.710144894527664
"Warsaw, IN",5.58075840176959e-05,0.0501404082163306,0.00689763680078957,0.00120891964926016,0.605869540403955,8.91966059831823e-06,0.0159684355863484,0.319690223356161,8.2612265579068e-05,6.58729171336762e-06,7.09091852468386e-05
"Washington, IN",0.0133400374558164,0.023180412801275,0.272818801223214,5.09482037177842e-05,7.97258846809646e-05,2.17508669388426e-07,6.19201181511598e-06,0.687845549685514,0.00267178817480699,5.27552370184906e-09,6.3217749671644e-06
"Washington-Arlington-Alexandria, DC-VA-MD-WV",7.69736381250122e-05,2.09468028027455e-07,0.0136757559366135,1.55055218043361e-07,8.91171580938959e-06,3.37926234126113e-08,0.37992093063015,0.000234270693950406,5.88048826078473e-09,0.605743599164149,0.000339154024844882
"Washington Court House, OH",3.79385218443374e-08,0.000320539752796763,0.0317977547215568,2.92220208000189e-07,0.96781437162623,8.87131486221428e-11,5.7671865693286e-07,1.33748128585529e-05,4.91654010812178e-05,1.40334416905587e-07,3.74638496022736e-06
"Waterloo-Cedar Falls, IA",0.000388725475615519,0.000635356868613052,0.0183042744135115,0.0104496773559507,0.0121155337539288,2.08138589662528e-08,0.456600838861765,0.492734249475969,0.000778310646661105,0.00387115610088284,0.00412185623324277
"Watertown, SD",0.000721947437627492,0.00047892683681269,0.00335094283278886,0.000290992135156963,0.00015529782916815,2.26920380170362e-07,0.0072459119278789,0.987648744718039,2.36839967952006e-05,2.15536278163368e-06,8.117000257105e-05
"Watertown-Fort Atkinson, WI",0.000276107280191113,0.00298758467035824,0.00525859939862563,0.000148511429904173,0.0109063214072254,6.24445529788262e-06,0.0365586439993557,0.943768564604866,3.87590554790106e-06,9.48354002848714e-06,7.6063308599921e-05
"Watertown-Fort Drum, NY",0.000806542325870577,0.199320267942455,0.0452754878349296,0.0256819232117863,0.0140465012475625,0.591703734311172,0.0593215618646128,0.0508993014150273,0.000613991100750913,1.24499666679066e-05,0.0123182387791646
"Wauchula, FL",0.00290340471611006,0.91085011881043,0.0231792040151407,0.0250113278864416,0.000846265147195951,0.000125492814610488,0.00627016841027497,0.00107287493435195,0.0283487444514441,0.00138692514319782,5.47367080269786e-06
"Wausau, WI",0.0105971742428725,0.0220049984013224,0.00568871389524107,0.00126710095004143,6.21052976140459e-05,0.00392315873097628,0.0336411469427332,0.922724795389445,2.07110603013834e-05,3.83580523866971e-06,6.62592842138712e-05
"Waycross, GA",0.000693917058567241,0.251580644337946,0.00347668118605811,0.609004601794209,0.00183452979297712,2.4420880579685e-05,0.0314138280405318,0.00874343333307539,0.0926218364972086,0.000512640427673141,9.34666511745734e-05
"Weatherford, OK",0.428134145487847,8.1312816795455e-05,0.0803616891421473,0.000624100038483319,3.59967649450857e-09,0.000693294759196513,0.00874827424346195,0.47160839136379,8.91105145585004e-05,3.58270073350088e-06,0.00965609533331044
"Weirton-Steubenville, WV-OH",0.000185956215070997,0.748289331415034,0.00932719091717341,0.00270395424750395,0.21662777907108,1.74260861660235e-05,0.011412657343261,0.0103015819185468,0.000833964754563701,0.000297938154240269,2.21987735943408e-06
"Wenatchee, WA",0.0072944988097842,0.0448023989506382,0.00379745183718781,0.00402964119111378,0.000264419655620841,0.00155792232321178,0.864525271921429,0.067349309984361,3.05767536373103e-05,0.00632821917975004,2.02893932659535e-05
"West Plains, MO",0.000344154482596675,0.0564540841618504,0.0321112861560657,0.0351630383136672,0.00250759864941492,9.83284716236261e-09,5.96352630835626e-05,0.0253932160669488,0.847909245968476,6.40705278570298e-07,5.70903997715051e-05
"Wheeling, WV-OH",1.53524187559114e-05,0.0247260358079016,0.0073658884052438,0.000611889467991767,0.951099267223658,3.33223562493868e-09,0.00517637423796878,0.00987362414992753,0.000669364768371953,0.000458917482684284,3.2827052613331e-06
"Whitewater-Elkhorn, WI",0.000145956080689048,0.013449617133328,0.0060371264968723,0.0115581187243272,0.0809824215831635,0.000409722029264585,0.574902187570537,0.308595256506498,6.53994952048964e-05,0.000175915049168114,0.00367827933094663
"Wichita, KS",0.0114280661246642,0.00378899818021792,0.00488886050367568,0.0326431667288709,2.68646154950629e-05,2.22250388473928e-05,0.282863387131937,0.662732178847886,0.000633176989447729,0.000342921844226331,0.000630153994732492
"Wichita Falls, TX",0.254801022741094,0.0112637112459011,0.043495951218864,0.171169934478449,3.69148972136173e-07,0.000320315398370228,0.022324213166889,0.45549874051549,0.0379906139947497,2.86111674458392e-05,0.00310651692377516
